event,TeamScore,opponentScore,pointDifference,elapsedTime,opponent,id
LC,39,38,1,818.0,DAL,202403090DET
LC,39,41,-2,898.0,DAL,202403090DET
T,41,41,0,923.0,DAL,202403090DET
LC,42,41,1,941.0,DAL,202403090DET
,43,41,2,941.0,DAL,202403090DET
T,43,43,0,953.0,DAL,202403090DET
,45,43,2,970.0,DAL,202403090DET
T,45,45,0,988.0,DAL,202403090DET
LC,45,47,-2,1021.0,DAL,202403090DET
,45,49,-4,1071.0,DAL,202403090DET
,45,50,-5,1071.0,DAL,202403090DET
,47,50,-3,1082.0,DAL,202403090DET
,47,52,-5,1089.0,DAL,202403090DET
,50,52,-2,1099.0,DAL,202403090DET
,50,55,-5,1111.0,DAL,202403090DET
,52,55,-3,1132.0,DAL,202403090DET
,52,58,-6,1150.0,DAL,202403090DET
,53,58,-5,1194.0,DAL,202403090DET
,54,58,-4,1194.0,DAL,202403090DET
,54,60,-6,1206.0,DAL,202403090DET
,56,60,-4,1245.0,DAL,202403090DET
,58,60,-2,1277.0,DAL,202403090DET
,58,62,-4,1291.0,DAL,202403090DET
,58,63,-5,1317.0,DAL,202403090DET
,58,64,-6,1317.0,DAL,202403090DET
,60,64,-4,1332.0,DAL,202403090DET
,60,66,-6,1346.0,DAL,202403090DET
,60,69,-9,1382.0,DAL,202403090DET
,62,69,-7,1392.0,DAL,202403090DET
,63,69,-6,1429.0,DAL,202403090DET
,64,69,-5,1429.0,DAL,202403090DET
,65,69,-4,1429.0,DAL,202403090DET
,65,70,-5,1474.0,DAL,202403090DET
,65,71,-6,1474.0,DAL,202403090DET
,66,71,-5,1490.0,DAL,202403090DET
,66,73,-7,1505.0,DAL,202403090DET
,69,73,-4,1533.0,DAL,202403090DET
,69,75,-6,1547.0,DAL,202403090DET
,69,77,-8,1567.0,DAL,202403090DET
,69,79,-10,1606.0,DAL,202403090DET
,71,79,-8,1623.0,DAL,202403090DET
,71,81,-10,1643.0,DAL,202403090DET
,71,82,-11,1671.0,DAL,202403090DET
,71,83,-12,1671.0,DAL,202403090DET
,73,83,-10,1682.0,DAL,202403090DET
,76,83,-7,1718.0,DAL,202403090DET
,76,86,-10,1737.0,DAL,202403090DET
,76,89,-13,1765.0,DAL,202403090DET
,77,89,-12,1778.0,DAL,202403090DET
,77,91,-14,1800.0,DAL,202403090DET
,80,91,-11,1811.0,DAL,202403090DET
,80,93,-13,1845.0,DAL,202403090DET
,82,93,-11,1859.0,DAL,202403090DET
,84,93,-9,1928.0,DAL,202403090DET
,86,93,-7,1957.0,DAL,202403090DET
,86,95,-9,1980.0,DAL,202403090DET
,86,98,-12,2024.0,DAL,202403090DET
,86,101,-15,2061.0,DAL,202403090DET
,88,101,-13,2101.0,DAL,202403090DET
,88,104,-16,2160.0,DAL,202403090DET
,88,106,-18,2179.0,DAL,202403090DET
,88,107,-19,2179.0,DAL,202403090DET
,88,109,-21,2199.0,DAL,202403090DET
,88,111,-23,2216.0,DAL,202403090DET
,91,111,-20,2241.0,DAL,202403090DET
,91,112,-21,2333.0,DAL,202403090DET
,93,112,-19,2358.0,DAL,202403090DET
,93,114,-21,2370.0,DAL,202403090DET
,93,116,-23,2414.0,DAL,202403090DET
,93,117,-24,2457.0,DAL,202403090DET
,93,118,-25,2457.0,DAL,202403090DET
,95,118,-23,2474.0,DAL,202403090DET
,95,120,-25,2485.0,DAL,202403090DET
,97,120,-23,2506.0,DAL,202403090DET
,97,121,-24,2520.0,DAL,202403090DET
,97,122,-25,2520.0,DAL,202403090DET
,99,122,-23,2537.0,DAL,202403090DET
,101,122,-21,2568.0,DAL,202403090DET
,101,123,-22,2583.0,DAL,202403090DET
,101,124,-23,2583.0,DAL,202403090DET
,101,126,-25,2600.0,DAL,202403090DET
,104,126,-22,2611.0,DAL,202403090DET
,106,126,-20,2640.0,DAL,202403090DET
,108,126,-18,2657.0,DAL,202403090DET
,108,127,-19,2667.0,DAL,202403090DET
,108,128,-20,2667.0,DAL,202403090DET
,110,128,-18,2696.0,DAL,202403090DET
,111,128,-17,2711.0,DAL,202403090DET
,112,128,-16,2711.0,DAL,202403090DET
,112,131,-19,2723.0,DAL,202403090DET
,114,131,-17,2742.0,DAL,202403090DET
,115,131,-16,2742.0,DAL,202403090DET
,115,133,-18,2754.0,DAL,202403090DET
,118,133,-15,2765.0,DAL,202403090DET
,118,134,-16,2770.0,DAL,202403090DET
,118,135,-17,2770.0,DAL,202403090DET
,120,135,-15,2786.0,DAL,202403090DET
,120,137,-17,2799.0,DAL,202403090DET
,122,137,-15,2824.0,DAL,202403090DET
,122,140,-18,2841.0,DAL,202403090DET
,124,140,-16,2851.0,DAL,202403090DET
,124,142,-18,2860.0,DAL,202403090DET
F,124,142,-18,2880.0,DAL,202403090DET
,0,0,0,0.0,CHA,202403110DET
,2,0,2,40.0,CHA,202403110DET
T,2,2,0,65.0,CHA,202403110DET
,3,2,1,92.0,CHA,202403110DET
,4,2,2,92.0,CHA,202403110DET
T,4,4,0,105.0,CHA,202403110DET
,5,4,1,133.0,CHA,202403110DET
,6,4,2,133.0,CHA,202403110DET
T,6,6,0,154.0,CHA,202403110DET
,8,6,2,166.0,CHA,202403110DET
,10,6,4,183.0,CHA,202403110DET
,10,9,1,199.0,CHA,202403110DET
LC,10,12,-2,241.0,CHA,202403110DET
T,12,12,0,250.0,CHA,202403110DET
LC,13,12,1,250.0,CHA,202403110DET
LC,13,14,-1,264.0,CHA,202403110DET
LC,16,14,2,304.0,CHA,202403110DET
,18,14,4,375.0,CHA,202403110DET
,18,17,1,398.0,CHA,202403110DET
,20,17,3,417.0,CHA,202403110DET
,22,17,5,455.0,CHA,202403110DET
,22,19,3,468.0,CHA,202403110DET
,23,19,4,480.0,CHA,202403110DET
,24,19,5,480.0,CHA,202403110DET
,27,19,8,510.0,CHA,202403110DET
,29,19,10,556.0,CHA,202403110DET
,32,19,13,618.0,CHA,202403110DET
,32,21,11,644.0,CHA,202403110DET
,34,21,13,655.0,CHA,202403110DET
,34,23,11,677.0,CHA,202403110DET
,37,23,14,759.0,CHA,202403110DET
,37,26,11,770.0,CHA,202403110DET
,37,27,10,770.0,CHA,202403110DET
,37,29,8,830.0,CHA,202403110DET
,39,29,10,845.0,CHA,202403110DET
,41,29,12,879.0,CHA,202403110DET
,42,29,13,923.0,CHA,202403110DET
,43,29,14,923.0,CHA,202403110DET
,43,31,12,961.0,CHA,202403110DET
,46,31,15,978.0,CHA,202403110DET
,48,31,17,1015.0,CHA,202403110DET
,48,33,15,1054.0,CHA,202403110DET
,48,36,12,1094.0,CHA,202403110DET
,48,38,10,1122.0,CHA,202403110DET
,48,41,7,1175.0,CHA,202403110DET
,48,44,4,1198.0,CHA,202403110DET
,48,46,2,1243.0,CHA,202403110DET
,51,46,5,1293.0,CHA,202403110DET
,53,46,7,1329.0,CHA,202403110DET
,56,46,10,1458.0,CHA,202403110DET
,58,46,12,1487.0,CHA,202403110DET
,60,46,14,1515.0,CHA,202403110DET
,60,48,12,1568.0,CHA,202403110DET
,61,48,13,1569.0,CHA,202403110DET
,63,48,15,1594.0,CHA,202403110DET
,63,50,13,1607.0,CHA,202403110DET
,65,50,15,1623.0,CHA,202403110DET
,68,50,18,1677.0,CHA,202403110DET
,68,53,15,1692.0,CHA,202403110DET
,70,53,17,1714.0,CHA,202403110DET
,70,54,16,1731.0,CHA,202403110DET
,70,55,15,1780.0,CHA,202403110DET
,70,56,14,1780.0,CHA,202403110DET
,72,56,16,1797.0,CHA,202403110DET
,72,58,14,1808.0,CHA,202403110DET
,74,58,16,1854.0,CHA,202403110DET
,74,59,15,1879.0,CHA,202403110DET
,74,60,14,1879.0,CHA,202403110DET
,76,60,16,1895.0,CHA,202403110DET
,76,62,14,1917.0,CHA,202403110DET
,79,62,17,2014.0,CHA,202403110DET
,79,65,14,2048.0,CHA,202403110DET
,80,65,15,2076.0,CHA,202403110DET
,81,65,16,2076.0,CHA,202403110DET
,82,65,17,2106.0,CHA,202403110DET
,83,65,18,2106.0,CHA,202403110DET
,83,67,16,2135.0,CHA,202403110DET
,86,67,19,2152.0,CHA,202403110DET
,86,69,17,2173.0,CHA,202403110DET
,86,70,16,2173.0,CHA,202403110DET
,87,70,17,2185.0,CHA,202403110DET
,88,70,18,2185.0,CHA,202403110DET
,88,72,16,2197.0,CHA,202403110DET
,88,73,15,2229.0,CHA,202403110DET
,88,74,14,2229.0,CHA,202403110DET
,90,74,16,2250.0,CHA,202403110DET
,90,75,15,2303.0,CHA,202403110DET
,92,75,17,2314.0,CHA,202403110DET
,92,77,15,2328.0,CHA,202403110DET
,94,77,17,2354.0,CHA,202403110DET
,94,80,14,2412.0,CHA,202403110DET
,94,83,11,2439.0,CHA,202403110DET
,96,83,13,2463.0,CHA,202403110DET
,98,83,15,2500.0,CHA,202403110DET
,98,85,13,2520.0,CHA,202403110DET
,98,88,10,2556.0,CHA,202403110DET
,98,91,7,2582.0,CHA,202403110DET
,99,91,8,2602.0,CHA,202403110DET
,100,91,9,2602.0,CHA,202403110DET
,100,92,8,2608.0,CHA,202403110DET
,100,93,7,2608.0,CHA,202403110DET
,102,93,9,2622.0,CHA,202403110DET
,104,93,11,2655.0,CHA,202403110DET
,104,94,10,2655.0,CHA,202403110DET
,104,95,9,2655.0,CHA,202403110DET
,106,95,11,2671.0,CHA,202403110DET
,106,96,10,2683.0,CHA,202403110DET
,106,97,9,2683.0,CHA,202403110DET
,107,97,10,2699.0,CHA,202403110DET
,108,97,11,2699.0,CHA,202403110DET
,110,97,13,2767.0,CHA,202403110DET
,111,97,14,2802.0,CHA,202403110DET
,112,97,15,2802.0,CHA,202403110DET
,114,97,17,2843.0,CHA,202403110DET
F,114,97,17,2880.0,CHA,202403110DET
,0,0,0,0.0,TOR,202403130DET
,0,2,-2,24.0,TOR,202403130DET
T,2,2,0,37.0,TOR,202403130DET
LC,4,2,2,135.0,TOR,202403130DET
LC,4,5,-1,148.0,TOR,202403130DET
LC,6,5,1,163.0,TOR,202403130DET
,8,5,3,180.0,TOR,202403130DET
T,8,8,0,197.0,TOR,202403130DET
,10,8,2,244.0,TOR,202403130DET
T,10,10,0,256.0,TOR,202403130DET
,12,10,2,271.0,TOR,202403130DET
T,12,12,0,287.0,TOR,202403130DET
,14,12,2,306.0,TOR,202403130DET
,16,12,4,341.0,TOR,202403130DET
,16,13,3,362.0,TOR,202403130DET
,16,14,2,362.0,TOR,202403130DET
,18,14,4,380.0,TOR,202403130DET
,18,17,1,430.0,TOR,202403130DET
LC,18,19,-1,457.0,TOR,202403130DET
,18,20,-2,457.0,TOR,202403130DET
,18,22,-4,489.0,TOR,202403130DET
,21,22,-1,503.0,TOR,202403130DET
LC,23,22,1,530.0,TOR,202403130DET
,25,22,3,566.0,TOR,202403130DET
,25,24,1,584.0,TOR,202403130DET
,27,24,3,640.0,TOR,202403130DET
,27,26,1,659.0,TOR,202403130DET
,29,26,3,670.0,TOR,202403130DET
,32,26,6,697.0,TOR,202403130DET
,32,27,5,718.0,TOR,202403130DET
,32,29,3,790.0,TOR,202403130DET
,32,30,2,808.0,TOR,202403130DET
,32,31,1,808.0,TOR,202403130DET
LC,32,33,-1,854.0,TOR,202403130DET
,32,36,-4,899.0,TOR,202403130DET
,32,38,-6,917.0,TOR,202403130DET
,33,38,-5,955.0,TOR,202403130DET
,33,40,-7,972.0,TOR,202403130DET
,35,40,-5,1086.0,TOR,202403130DET
,35,43,-8,1098.0,TOR,202403130DET
,35,45,-10,1118.0,TOR,202403130DET
,37,45,-8,1130.0,TOR,202403130DET
,37,47,-10,1145.0,TOR,202403130DET
,37,49,-12,1172.0,TOR,202403130DET
,37,51,-14,1222.0,TOR,202403130DET
,37,52,-15,1247.0,TOR,202403130DET
,37,53,-16,1247.0,TOR,202403130DET
,39,53,-14,1261.0,TOR,202403130DET
,40,53,-13,1285.0,TOR,202403130DET
,41,53,-12,1285.0,TOR,202403130DET
,41,55,-14,1302.0,TOR,202403130DET
,44,55,-11,1315.0,TOR,202403130DET
,44,57,-13,1330.0,TOR,202403130DET
,47,57,-10,1363.0,TOR,202403130DET
,50,57,-7,1386.0,TOR,202403130DET
,52,57,-5,1435.0,TOR,202403130DET
,52,58,-6,1460.0,TOR,202403130DET
,52,59,-7,1460.0,TOR,202403130DET
,53,59,-6,1479.0,TOR,202403130DET
,54,59,-5,1479.0,TOR,202403130DET
,56,59,-3,1516.0,TOR,202403130DET
,58,59,-1,1533.0,TOR,202403130DET
T,59,59,0,1578.0,TOR,202403130DET
LC,62,59,3,1590.0,TOR,202403130DET
,62,61,1,1629.0,TOR,202403130DET
,64,61,3,1659.0,TOR,202403130DET
,65,61,4,1659.0,TOR,202403130DET
,65,63,2,1704.0,TOR,202403130DET
,67,63,4,1718.0,TOR,202403130DET
,67,66,1,1732.0,TOR,202403130DET
LC,67,68,-1,1756.0,TOR,202403130DET
T,68,68,0,1772.0,TOR,202403130DET
LC,69,68,1,1772.0,TOR,202403130DET
LC,69,70,-1,1788.0,TOR,202403130DET
LC,71,70,1,1809.0,TOR,202403130DET
,72,70,2,1850.0,TOR,202403130DET
,73,70,3,1850.0,TOR,202403130DET
T,73,73,0,1864.0,TOR,202403130DET
,74,73,1,1875.0,TOR,202403130DET
,75,73,2,1875.0,TOR,202403130DET
,75,74,1,1936.0,TOR,202403130DET
T,75,75,0,1936.0,TOR,202403130DET
,77,75,2,1953.0,TOR,202403130DET
T,77,77,0,1963.0,TOR,202403130DET
,78,77,1,2011.0,TOR,202403130DET
,79,77,2,2011.0,TOR,202403130DET
T,79,79,0,2029.0,TOR,202403130DET
,80,79,1,2072.0,TOR,202403130DET
,83,79,4,2159.0,TOR,202403130DET
,83,81,2,2171.0,TOR,202403130DET
,85,81,4,2198.0,TOR,202403130DET
,87,81,6,2334.0,TOR,202403130DET
,89,81,8,2365.0,TOR,202403130DET
,91,81,10,2440.0,TOR,202403130DET
,91,83,8,2481.0,TOR,202403130DET
,94,83,11,2496.0,TOR,202403130DET
,94,86,8,2507.0,TOR,202403130DET
,97,86,11,2552.0,TOR,202403130DET
,97,87,10,2572.0,TOR,202403130DET
,100,87,13,2614.0,TOR,202403130DET
,103,87,16,2641.0,TOR,202403130DET
,103,89,14,2649.0,TOR,202403130DET
,104,89,15,2661.0,TOR,202403130DET
,105,89,16,2661.0,TOR,202403130DET
,105,92,13,2717.0,TOR,202403130DET
,105,94,11,2742.0,TOR,202403130DET
,107,94,13,2803.0,TOR,202403130DET
,107,96,11,2807.0,TOR,202403130DET
,107,98,9,2828.0,TOR,202403130DET
,108,98,10,2841.0,TOR,202403130DET
,109,98,11,2841.0,TOR,202403130DET
,109,100,9,2851.0,TOR,202403130DET
,109,102,7,2852.0,TOR,202403130DET
,110,102,8,2866.0,TOR,202403130DET
,110,104,6,2873.0,TOR,202403130DET
,111,104,7,2874.0,TOR,202403130DET
,112,104,8,2876.0,TOR,202403130DET
,113,104,9,2876.0,TOR,202403130DET
F,113,104,9,2880.0,TOR,202403130DET
,0,0,0,0.0,MIA,202403150DET
,0,2,-2,15.0,MIA,202403150DET
T,2,2,0,29.0,MIA,202403150DET
,2,4,-2,79.0,MIA,202403150DET
,2,6,-4,95.0,MIA,202403150DET
,2,9,-7,114.0,MIA,202403150DET
,3,9,-6,151.0,MIA,202403150DET
,4,9,-5,151.0,MIA,202403150DET
,4,11,-7,168.0,MIA,202403150DET
,5,11,-6,197.0,MIA,202403150DET
,7,11,-4,232.0,MIA,202403150DET
,7,13,-6,270.0,MIA,202403150DET
,7,14,-7,270.0,MIA,202403150DET
,10,14,-4,292.0,MIA,202403150DET
,11,14,-3,354.0,MIA,202403150DET
,13,14,-1,388.0,MIA,202403150DET
,13,16,-3,409.0,MIA,202403150DET
,15,16,-1,426.0,MIA,202403150DET
,15,18,-3,444.0,MIA,202403150DET
,17,18,-1,452.0,MIA,202403150DET
T,18,18,0,452.0,MIA,202403150DET
LC,20,18,2,480.0,MIA,202403150DET
T,20,20,0,497.0,MIA,202403150DET
LC,20,22,-2,530.0,MIA,202403150DET
,20,23,-3,562.0,MIA,202403150DET
,21,23,-2,576.0,MIA,202403150DET
T,23,23,0,587.0,MIA,202403150DET
LC,26,23,3,614.0,MIA,202403150DET
,28,23,5,667.0,MIA,202403150DET
,28,24,4,683.0,MIA,202403150DET
,28,25,3,683.0,MIA,202403150DET
,28,27,1,708.0,MIA,202403150DET
T,28,28,0,756.0,MIA,202403150DET
LC,28,29,-1,756.0,MIA,202403150DET
,28,31,-3,780.0,MIA,202403150DET
,28,32,-4,780.0,MIA,202403150DET
,31,32,-1,788.0,MIA,202403150DET
T,32,32,0,834.0,MIA,202403150DET
LC,33,32,1,834.0,MIA,202403150DET
LC,33,34,-1,887.0,MIA,202403150DET
LC,35,34,1,920.0,MIA,202403150DET
LC,35,37,-2,930.0,MIA,202403150DET
,35,39,-4,949.0,MIA,202403150DET
,37,39,-2,966.0,MIA,202403150DET
LC,40,39,1,996.0,MIA,202403150DET
LC,40,41,-1,1028.0,MIA,202403150DET
,40,43,-3,1047.0,MIA,202403150DET
,40,46,-6,1052.0,MIA,202403150DET
,40,48,-8,1090.0,MIA,202403150DET
,41,48,-7,1101.0,MIA,202403150DET
,42,48,-6,1101.0,MIA,202403150DET
,45,48,-3,1156.0,MIA,202403150DET
,45,49,-4,1197.0,MIA,202403150DET
,45,51,-6,1226.0,MIA,202403150DET
,47,51,-4,1275.0,MIA,202403150DET
,47,53,-6,1295.0,MIA,202403150DET
,49,53,-4,1302.0,MIA,202403150DET
,50,53,-3,1332.0,MIA,202403150DET
,50,54,-4,1346.0,MIA,202403150DET
,52,54,-2,1357.0,MIA,202403150DET
T,54,54,0,1379.0,MIA,202403150DET
,54,56,-2,1402.0,MIA,202403150DET
,54,58,-4,1472.0,MIA,202403150DET
,56,58,-2,1484.0,MIA,202403150DET
,56,60,-4,1500.0,MIA,202403150DET
,56,62,-6,1529.0,MIA,202403150DET
,56,64,-8,1560.0,MIA,202403150DET
,58,64,-6,1570.0,MIA,202403150DET
,58,66,-8,1620.0,MIA,202403150DET
,61,66,-5,1668.0,MIA,202403150DET
,63,66,-3,1692.0,MIA,202403150DET
,63,67,-4,1735.0,MIA,202403150DET
,63,68,-5,1735.0,MIA,202403150DET
,65,68,-3,1782.0,MIA,202403150DET
,65,70,-5,1810.0,MIA,202403150DET
,65,72,-7,1834.0,MIA,202403150DET
,65,73,-8,1900.0,MIA,202403150DET
,65,74,-9,1900.0,MIA,202403150DET
,65,77,-12,1963.0,MIA,202403150DET
,65,80,-15,1983.0,MIA,202403150DET
,65,83,-18,2011.0,MIA,202403150DET
,67,83,-16,2026.0,MIA,202403150DET
,69,83,-14,2099.0,MIA,202403150DET
,72,83,-11,2133.0,MIA,202403150DET
,72,84,-12,2150.0,MIA,202403150DET
,72,86,-14,2174.0,MIA,202403150DET
,75,86,-11,2191.0,MIA,202403150DET
,75,88,-13,2203.0,MIA,202403150DET
,77,88,-11,2221.0,MIA,202403150DET
,77,90,-13,2264.0,MIA,202403150DET
,79,90,-11,2320.0,MIA,202403150DET
,79,92,-13,2338.0,MIA,202403150DET
,79,94,-15,2384.0,MIA,202403150DET
,80,94,-14,2426.0,MIA,202403150DET
,81,94,-13,2426.0,MIA,202403150DET
,81,96,-15,2438.0,MIA,202403150DET
,81,97,-16,2438.0,MIA,202403150DET
,81,100,-19,2486.0,MIA,202403150DET
,83,100,-17,2503.0,MIA,202403150DET
,83,102,-19,2515.0,MIA,202403150DET
,83,104,-21,2578.0,MIA,202403150DET
,86,104,-18,2602.0,MIA,202403150DET
,86,106,-20,2624.0,MIA,202403150DET
,89,106,-17,2645.0,MIA,202403150DET
,89,108,-19,2689.0,MIA,202403150DET
,91,108,-17,2707.0,MIA,202403150DET
,93,108,-15,2735.0,MIA,202403150DET
,95,108,-13,2869.0,MIA,202403150DET
F,95,108,-13,2880.0,MIA,202403150DET
,0,0,0,0.0,MIA,202403170DET
,0,2,-2,51.0,MIA,202403170DET
,0,5,-5,85.0,MIA,202403170DET
,0,7,-7,118.0,MIA,202403170DET
,2,7,-5,126.0,MIA,202403170DET
,2,9,-7,137.0,MIA,202403170DET
,4,9,-5,166.0,MIA,202403170DET
,4,11,-7,193.0,MIA,202403170DET
,4,13,-9,213.0,MIA,202403170DET
,6,13,-7,233.0,MIA,202403170DET
,7,13,-6,263.0,MIA,202403170DET
,9,13,-4,346.0,MIA,202403170DET
,11,13,-2,378.0,MIA,202403170DET
LC,14,13,1,415.0,MIA,202403170DET
LC,14,15,-1,492.0,MIA,202403170DET
,14,18,-4,551.0,MIA,202403170DET
,17,18,-1,587.0,MIA,202403170DET
LC,19,18,1,608.0,MIA,202403170DET
LC,19,21,-2,632.0,MIA,202403170DET
,20,21,-1,687.0,MIA,202403170DET
LC,23,21,2,716.0,MIA,202403170DET
T,23,23,0,756.0,MIA,202403170DET
,24,23,1,791.0,MIA,202403170DET
LC,24,25,-1,807.0,MIA,202403170DET
LC,26,25,1,817.0,MIA,202403170DET
,29,25,4,847.0,MIA,202403170DET
,32,25,7,881.0,MIA,202403170DET
,32,28,4,898.0,MIA,202403170DET
,34,28,6,921.0,MIA,202403170DET
,34,30,4,1000.0,MIA,202403170DET
,36,30,6,1017.0,MIA,202403170DET
,36,32,4,1033.0,MIA,202403170DET
,36,34,2,1058.0,MIA,202403170DET
LC,36,37,-1,1118.0,MIA,202403170DET
,36,40,-4,1156.0,MIA,202403170DET
,38,40,-2,1175.0,MIA,202403170DET
,38,41,-3,1186.0,MIA,202403170DET
,38,42,-4,1186.0,MIA,202403170DET
,38,44,-6,1202.0,MIA,202403170DET
,41,44,-3,1218.0,MIA,202403170DET
,41,47,-6,1233.0,MIA,202403170DET
,43,47,-4,1251.0,MIA,202403170DET
,43,49,-6,1258.0,MIA,202403170DET
,43,52,-9,1294.0,MIA,202403170DET
,46,52,-6,1315.0,MIA,202403170DET
,46,54,-8,1335.0,MIA,202403170DET
,48,54,-6,1365.0,MIA,202403170DET
,48,55,-7,1380.0,MIA,202403170DET
,48,56,-8,1380.0,MIA,202403170DET
,50,56,-6,1394.0,MIA,202403170DET
,50,58,-8,1404.0,MIA,202403170DET
,50,60,-10,1439.0,MIA,202403170DET
,52,60,-8,1454.0,MIA,202403170DET
,52,62,-10,1479.0,MIA,202403170DET
,52,64,-12,1499.0,MIA,202403170DET
,54,64,-10,1519.0,MIA,202403170DET
,54,66,-12,1542.0,MIA,202403170DET
,54,68,-14,1605.0,MIA,202403170DET
,56,68,-12,1619.0,MIA,202403170DET
,56,70,-14,1654.0,MIA,202403170DET
,56,71,-15,1711.0,MIA,202403170DET
,56,73,-17,1760.0,MIA,202403170DET
,58,73,-15,1779.0,MIA,202403170DET
,58,74,-16,1792.0,MIA,202403170DET
,60,74,-14,1809.0,MIA,202403170DET
,60,76,-16,1831.0,MIA,202403170DET
,60,77,-17,1849.0,MIA,202403170DET
,63,77,-14,1862.0,MIA,202403170DET
,63,78,-15,1880.0,MIA,202403170DET
,63,79,-16,1880.0,MIA,202403170DET
,66,79,-13,1910.0,MIA,202403170DET
,68,79,-11,1996.0,MIA,202403170DET
,69,79,-10,1996.0,MIA,202403170DET
,72,79,-7,2059.0,MIA,202403170DET
,74,79,-5,2091.0,MIA,202403170DET
,75,79,-4,2118.0,MIA,202403170DET
,76,79,-3,2118.0,MIA,202403170DET
,76,81,-5,2215.0,MIA,202403170DET
,76,84,-8,2265.0,MIA,202403170DET
,78,84,-6,2283.0,MIA,202403170DET
,78,85,-7,2299.0,MIA,202403170DET
,78,87,-9,2331.0,MIA,202403170DET
,81,87,-6,2352.0,MIA,202403170DET
,82,87,-5,2385.0,MIA,202403170DET
,83,87,-4,2385.0,MIA,202403170DET
,85,87,-2,2410.0,MIA,202403170DET
,85,88,-3,2422.0,MIA,202403170DET
,85,90,-5,2477.0,MIA,202403170DET
,88,90,-2,2494.0,MIA,202403170DET
,89,90,-1,2559.0,MIA,202403170DET
T,90,90,0,2559.0,MIA,202403170DET
,90,92,-2,2572.0,MIA,202403170DET
,90,95,-5,2619.0,MIA,202403170DET
,92,95,-3,2636.0,MIA,202403170DET
,92,97,-5,2660.0,MIA,202403170DET
,93,97,-4,2714.0,MIA,202403170DET
,96,97,-1,2747.0,MIA,202403170DET
,96,100,-4,2760.0,MIA,202403170DET
,96,101,-5,2760.0,MIA,202403170DET
,99,101,-2,2805.0,MIA,202403170DET
T,101,101,0,2838.0,MIA,202403170DET
,101,104,-3,2880.0,MIA,202403170DET
F,101,104,-3,2880.0,MIA,202403170DET
,0,0,0,0.0,BOS,202403180BOS
,0,3,-3,32.0,BOS,202403180BOS
,2,3,-1,44.0,BOS,202403180BOS
LC,5,3,2,68.0,BOS,202403180BOS
T,5,5,0,155.0,BOS,202403180BOS
LC,5,7,-2,171.0,BOS,202403180BOS
T,7,7,0,194.0,BOS,202403180BOS
LC,10,7,3,218.0,BOS,202403180BOS
,10,9,1,238.0,BOS,202403180BOS
LC,10,12,-2,264.0,BOS,202403180BOS
T,12,12,0,274.0,BOS,202403180BOS
LC,14,12,2,296.0,BOS,202403180BOS
LC,14,15,-1,354.0,BOS,202403180BOS
LC,16,15,1,443.0,BOS,202403180BOS
LC,16,18,-2,467.0,BOS,202403180BOS
,16,20,-4,502.0,BOS,202403180BOS
,16,22,-6,543.0,BOS,202403180BOS
,16,24,-8,573.0,BOS,202403180BOS
,18,24,-6,605.0,BOS,202403180BOS
,18,26,-8,608.0,BOS,202403180BOS
,21,26,-5,620.0,BOS,202403180BOS
,21,29,-8,637.0,BOS,202403180BOS
,22,29,-7,651.0,BOS,202403180BOS
,24,29,-5,668.0,BOS,202403180BOS
,24,31,-7,683.0,BOS,202403180BOS
,26,31,-5,698.0,BOS,202403180BOS
,27,31,-4,719.0,BOS,202403180BOS
,28,31,-3,719.0,BOS,202403180BOS
,28,34,-6,756.0,BOS,202403180BOS
,31,34,-3,777.0,BOS,202403180BOS
,31,37,-6,828.0,BOS,202403180BOS
,31,39,-8,864.0,BOS,202403180BOS
,33,39,-6,885.0,BOS,202403180BOS
,33,42,-9,902.0,BOS,202403180BOS
,33,43,-10,951.0,BOS,202403180BOS
,33,44,-11,951.0,BOS,202403180BOS
,35,44,-9,968.0,BOS,202403180BOS
,37,44,-7,1020.0,BOS,202403180BOS
,37,47,-10,1065.0,BOS,202403180BOS
,37,50,-13,1113.0,BOS,202403180BOS
,39,50,-11,1157.0,BOS,202403180BOS
,39,51,-12,1205.0,BOS,202403180BOS
,39,52,-13,1205.0,BOS,202403180BOS
,40,52,-12,1221.0,BOS,202403180BOS
,41,52,-11,1221.0,BOS,202403180BOS
,42,52,-10,1221.0,BOS,202403180BOS
,42,55,-13,1243.0,BOS,202403180BOS
,42,57,-15,1277.0,BOS,202403180BOS
,44,57,-13,1308.0,BOS,202403180BOS
,46,57,-11,1371.0,BOS,202403180BOS
,46,59,-13,1433.0,BOS,202403180BOS
,48,59,-11,1452.0,BOS,202403180BOS
,48,61,-13,1471.0,BOS,202403180BOS
,48,62,-14,1546.0,BOS,202403180BOS
,51,62,-11,1563.0,BOS,202403180BOS
,51,64,-13,1578.0,BOS,202403180BOS
,53,64,-11,1598.0,BOS,202403180BOS
,53,67,-14,1625.0,BOS,202403180BOS
,55,67,-12,1652.0,BOS,202403180BOS
,55,70,-15,1691.0,BOS,202403180BOS
,55,72,-17,1722.0,BOS,202403180BOS
,57,72,-15,1760.0,BOS,202403180BOS
,57,73,-16,1778.0,BOS,202403180BOS
,58,73,-15,1811.0,BOS,202403180BOS
,59,73,-14,1811.0,BOS,202403180BOS
,62,73,-11,1836.0,BOS,202403180BOS
,62,74,-12,1873.0,BOS,202403180BOS
,62,75,-13,1873.0,BOS,202403180BOS
,62,77,-15,1905.0,BOS,202403180BOS
